pageid,ns,title,categories
4583163,0,Gabriel Schürrer,"['Catégorie:Article avec une section vide ou incomplète', 'Catégorie:Article utilisant une Infobox', 'Catégorie:Article à illustrer Footballeur', 'Catégorie:Entraîneur argentin de football', 'Catégorie:Footballeur international argentin', ""Catégorie:Joueur de l'Olympiakos"", ""Catégorie:Joueur de l'UD Las Palmas"", 'Catégorie:Joueur de la Real Sociedad', 'Catégorie:Joueur du Club Atlético Lanús', 'Catégorie:Joueur du Deportivo La Corogne', 'Catégorie:Joueur du Málaga CF', 'Catégorie:Joueur du Racing de Santander', 'Catégorie:Naissance en août 1971', 'Catégorie:Naissance à Santa Fe (Argentine)', 'Catégorie:Page pointant vers des bases externes', 'Catégorie:Page pointant vers des bases relatives au sport', 'Catégorie:Page utilisant P2020', 'Catégorie:Page utilisant P2369', 'Catégorie:Page utilisant P2446', 'Catégorie:Page utilisant P2447', 'Catégorie:Page utilisant P2574', 'Catégorie:Page utilisant P3047', 'Catégorie:Page utilisant P3537', 'Catégorie:Page utilisant P3655', 'Catégorie:Page utilisant P5750', ""Catégorie:Pas d'image locale ni d'image sur Wikidata"", 'Catégorie:Personne citée dans le scandale des Panama Papers', 'Catégorie:Portail:Amérique/Articles liés', 'Catégorie:Portail:Amérique du Sud/Articles liés', 'Catégorie:Portail:Argentine/Articles liés', 'Catégorie:Portail:Biographie/Articles liés/Sport', 'Catégorie:Portail:Football/Articles liés', 'Catégorie:Portail:Sport/Articles liés', 'Catégorie:Utilisation du paramètre parcours pro dans le modèle infobox Footballeur', 'Catégorie:Wikipédia:Article biographique', 'Catégorie:Wikipédia:ébauche entraîneur argentin de football', 'Catégorie:Wikipédia:ébauche footballeur argentin']"
616584,0,Clarence Seedorf,"[""Catégorie:Article de Wikipédia avec notice d'autorité"", 'Catégorie:Article utilisant une Infobox', 'Catégorie:Catégorie Commons avec lien local identique sur Wikidata', 'Catégorie:Dirigeant néerlandais du sport automobile', ""Catégorie:Entraîneur de l'AC Milan"", 'Catégorie:Entraîneur du Deportivo La Corogne', 'Catégorie:Entraîneur néerlandais de football', 'Catégorie:FIFA 100', 'Catégorie:Footballeur international néerlandais', 'Catégorie:Image locale différente de celle de Wikidata', ""Catégorie:Joueur de l'AC Milan"", ""Catégorie:Joueur de l'Ajax Amsterdam"", ""Catégorie:Joueur de l'Inter Milan"", ""Catégorie:Joueur de l'UC Sampdoria"", 'Catégorie:Joueur du Botafogo de Futebol e Regatas', 'Catégorie:Joueur du Real Madrid', 'Catégorie:Naissance en avril 1976', 'Catégorie:Naissance à Paramaribo', 'Catégorie:Page pointant vers des bases externes', 'Catégorie:Page pointant vers des bases relatives au sport', 'Catégorie:Page utilisant P1285', 'Catégorie:Page utilisant P2020', 'Catégorie:Page utilisant P2276', 'Catégorie:Page utilisant P2369', 'Catégorie:Page utilisant P2446', 'Catégorie:Page utilisant P2447', 'Catégorie:Page utilisant P2574', 'Catégorie:Page utilisant P3537', 'Catégorie:Page utilisant P3655', 'Catégorie:Page utilisant P3677', 'Catégorie:Page utilisant P3726', 'Catégorie:Page utilisant P4408', 'Catégorie:Page utilisant P5750', 'Catégorie:Page utilisant P6188', 'Catégorie:Page utilisant P856', 'Catégorie:Personne citée dans le scandale des Panama Papers', 'Catégorie:Portail:Biographie/Articles liés/Sport', 'Catégorie:Portail:Europe/Articles liés', 'Catégorie:Portail:Football/Articles liés', 'Catégorie:Portail:Pays-Bas/Articles liés', 'Catégorie:Portail:Sport/Articles liés', ""Catégorie:Sélectionneur de l'équipe du Cameroun de football"", ""Catégorie:Vainqueur de la Ligue des champions de l'UEFA"", 'Catégorie:Wikipédia:Article biographique']"
1687414,0,Mir Shakil-ur-Rahman,
50043141,0,Atan Shansonga,
1601813,0,"Pamela Sharples, Baroness Sharples",
5178084,0,Kushal Pal Singh,"[""Catégorie:Article utilisant l'infobox Biographie2"", 'Catégorie:Article utilisant une Infobox', 'Catégorie:Article à illustrer Biographie', 'Catégorie:Article à référence souhaitée', ""Catégorie:Naissance dans l'Uttar Pradesh"", 'Catégorie:Naissance en novembre 1931', 'Catégorie:Page utilisant P106', 'Catégorie:Page utilisant P166', 'Catégorie:Page utilisant P19', 'Catégorie:Page utilisant P27', 'Catégorie:Page utilisant P551', 'Catégorie:Page utilisant P569', 'Catégorie:Page utilisant P69', 'Catégorie:Page utilisant P856', 'Catégorie:Personnalité indienne du monde des affaires', 'Catégorie:Personne citée dans le scandale des Panama Papers', 'Catégorie:Portail:Asie/Articles liés', 'Catégorie:Portail:Biographie/Articles liés/Entreprises', 'Catégorie:Portail:Entreprises/Articles liés', 'Catégorie:Portail:Inde/Articles liés', 'Catégorie:Portail:Monde indien/Articles liés', 'Catégorie:Portail:Économie/Articles liés', 'Catégorie:Wikipédia:Article biographique']"
39586936,0,José Manuel Soria,"['Catégorie:Article utilisant une Infobox', 'Catégorie:Conseiller du gouvernement des Canaries', 'Catégorie:Député de la province de Las Palmas', 'Catégorie:Député du Parlement des Canaries', 'Catégorie:Député espagnol de la XIe législature', 'Catégorie:Député espagnol de la Xe législature', ""Catégorie:Ministre espagnol de l'Industrie"", ""Catégorie:Ministre espagnol de l'époque démocratique"", 'Catégorie:Naissance en janvier 1958', 'Catégorie:Naissance à Las Palmas de Gran Canaria', 'Catégorie:Personnalité du Parti populaire (Espagne)', 'Catégorie:Personnalité politique de Grande Canarie', 'Catégorie:Personne citée dans le scandale des Panama Papers', 'Catégorie:Portail:Afrique/Articles liés', 'Catégorie:Portail:Biographie/Articles liés/Politique', 'Catégorie:Portail:Biographie/Articles liés/Sciences', 'Catégorie:Portail:Espagne/Articles liés', 'Catégorie:Portail:Europe/Articles liés', 'Catégorie:Portail:Maritime/Articles liés', 'Catégorie:Portail:Océan Atlantique/Articles liés', 'Catégorie:Portail:Océans/Articles liés', 'Catégorie:Portail:Politique/Articles liés', 'Catégorie:Portail:Politique en Espagne/Articles liés', 'Catégorie:Portail:Îles Canaries/Articles liés', 'Catégorie:Wikipédia:Article biographique']"
609471,0,Alfonso Soriano,"['Catégorie:Article avec une section vide ou incomplète', 'Catégorie:Article utilisant une Infobox', 'Catégorie:Article à référence nécessaire', 'Catégorie:Catégorie Commons avec lien local identique sur Wikidata', 'Catégorie:Joueur de deuxième but des ligues majeures de baseball', 'Catégorie:Joueur des Cubs de Chicago', 'Catégorie:Joueur des Hiroshima Toyo Carp', 'Catégorie:Joueur des Nationals de Washington', 'Catégorie:Joueur des Rangers du Texas', 'Catégorie:Joueur des Yankees de New York', 'Catégorie:Joueur dominicain de baseball', 'Catégorie:Naissance en janvier 1976', 'Catégorie:Naissance à San Pedro de Macorís', 'Catégorie:Personne citée dans le scandale des Panama Papers', 'Catégorie:Portail:Amérique/Articles liés', 'Catégorie:Portail:Amérique centrale/Articles liés', 'Catégorie:Portail:Baseball/Articles liés', 'Catégorie:Portail:Biographie/Articles liés/Sport', 'Catégorie:Portail:Caraïbe/Articles liés', 'Catégorie:Portail:République dominicaine/Articles liés', 'Catégorie:Portail:Sport/Articles liés', 'Catégorie:Voltigeur des ligues majeures de baseball', 'Catégorie:Wikipédia:Article biographique']"
37970878,0,Mallika Srinivasan,
32298369,0,Beny Steinmetz,"['Catégorie:Article contenant un appel à traduction en anglais', ""Catégorie:Article utilisant l'infobox Biographie2"", 'Catégorie:Article utilisant une Infobox', 'Catégorie:Milliardaire israélien', 'Catégorie:Naissance en avril 1956', 'Catégorie:Naissance à Netanya', 'Catégorie:Page utilisant P106', 'Catégorie:Page utilisant P18', 'Catégorie:Page utilisant P19', 'Catégorie:Page utilisant P27', 'Catégorie:Page utilisant P569', 'Catégorie:Personnalité israélienne du monde des affaires', 'Catégorie:Personne citée dans le scandale des Panama Papers', 'Catégorie:Personne citée dans le scandale des Pandora Papers', 'Catégorie:Portail:Asie/Articles liés', 'Catégorie:Portail:Biographie/Articles liés/Entreprises', 'Catégorie:Portail:Entreprises/Articles liés', 'Catégorie:Portail:Israël/Articles liés', 'Catégorie:Portail:Moyen-Orient/Articles liés', 'Catégorie:Portail:Économie/Articles liés', 'Catégorie:Wikipédia:Article biographique']"
1669496,0,Dominique Strauss-Kahn,"['Catégorie:Article avec une section vide ou incomplète', ""Catégorie:Article de Wikipédia avec notice d'autorité"", 'Catégorie:Article manquant de références/Liste complète', 'Catégorie:Article manquant de références depuis février 2021', 'Catégorie:Article utilisant une Infobox', 'Catégorie:Article à référence nécessaire', 'Catégorie:Catégorie Commons avec lien local identique sur Wikidata', 'Catégorie:Directeur général du Fonds monétaire international', ""Catégorie:Docteur en économie de l'université Paris X"", ""Catégorie:Docteur honoris causa de l'université de Fribourg"", ""Catégorie:Docteur honoris causa de l'université de Liège"", 'Catégorie:Dominique Strauss-Kahn', 'Catégorie:Député de la IXe législature de la Ve République', 'Catégorie:Député de la VIIIe législature de la Ve République', 'Catégorie:Député de la XIIe législature de la Ve République', 'Catégorie:Député de la XIe législature de la Ve République', ""Catégorie:Député du Val-d'Oise"", 'Catégorie:Député membre du Parti socialiste (France)', ""Catégorie:Enseignant à l'Institut d'études politiques de Paris"", ""Catégorie:Enseignant à l'École nationale d'administration (France)"", ""Catégorie:Grand-croix de l'ordre du Ouissam alaouite"", ""Catégorie:Grand officier de l'ordre de la République (Tunisie)"", 'Catégorie:Maire de Sarcelles', 'Catégorie:Ministre de la Cinquième République', 'Catégorie:Ministre français des Finances', 'Catégorie:Naissance dans le département de la Seine', 'Catégorie:Naissance en avril 1949', 'Catégorie:Naissance à Neuilly-sur-Seine', 'Catégorie:Page au nom protégé', 'Catégorie:Page pointant vers des bases externes', ""Catégorie:Page pointant vers des bases relatives à l'audiovisuel"", 'Catégorie:Page pointant vers des bases relatives à la recherche', 'Catégorie:Page pointant vers des bases relatives à la vie publique', 'Catégorie:Page pointant vers des dictionnaires ou encyclopédies généralistes', 'Catégorie:Page utilisant P1045', 'Catégorie:Page utilisant P1284', 'Catégorie:Page utilisant P1296', 'Catégorie:Page utilisant P1417', 'Catégorie:Page utilisant P2190', 'Catégorie:Page utilisant P2732', 'Catégorie:Page utilisant P3219', 'Catégorie:Page utilisant P3365', 'Catégorie:Page utilisant P345', 'Catégorie:Page utilisant P4123', 'Catégorie:Page utilisant P4342', 'Catégorie:Page utilisant P5019', 'Catégorie:Page utilisant P6058', 'Catégorie:Page utilisant P7666', 'Catégorie:Page utilisant P7902', 'Catégorie:Page utilisant un sommaire limité', 'Catégorie:Personnalité du Parti socialiste (France)', 'Catégorie:Personne citée dans le scandale des Panama Papers', 'Catégorie:Personne citée dans le scandale des Pandora Papers', 'Catégorie:Portail:Biographie/Articles liés/Culture et arts', 'Catégorie:Portail:Biographie/Articles liés/Droit', 'Catégorie:Portail:Biographie/Articles liés/Politique', 'Catégorie:Portail:Biographie/Articles liés/Sciences', 'Catégorie:Portail:Europe/Articles liés', 'Catégorie:Portail:France/Articles liés', 'Catégorie:Portail:Politique/Articles liés', 'Catégorie:Portail:Politique française/Articles liés', 'Catégorie:Portail:Relations internationales/Articles liés', 'Catégorie:Portail:Économie/Articles liés', ""Catégorie:Professeur à l'université Paris X Nanterre"", ""Catégorie:Professeur à l'université Stanford"", 'Catégorie:Wikipédia:Article biographique', 'Catégorie:Économiste du XXe siècle', 'Catégorie:Économiste français', ""Catégorie:Élève de l'Institut d'études politiques de Paris"", ""Catégorie:Élève de l'École des hautes études commerciales de Paris"", 'Catégorie:Élève du lycée Carnot (Paris)', ""Catégorie:Étudiant de l'université Paris VI"", ""Catégorie:Étudiant de l'université de Bristol""]"
18213534,0,Ion Sturza,"['Catégorie:Article avec une section vide ou incomplète', 'Catégorie:Article utilisant une Infobox', 'Catégorie:Naissance en RSS moldave', 'Catégorie:Naissance en mai 1960', 'Catégorie:Personne citée dans le scandale des Panama Papers', 'Catégorie:Portail:Biographie/Articles liés/Entreprises', 'Catégorie:Portail:Biographie/Articles liés/Politique', 'Catégorie:Portail:Biographie/Articles liés/Sciences', 'Catégorie:Portail:Europe/Articles liés', 'Catégorie:Portail:Moldavie/Articles liés', 'Catégorie:Portail:Politique/Articles liés', 'Catégorie:Premier ministre de Moldavie', 'Catégorie:Wikipédia:Article biographique', 'Catégorie:Wikipédia:ébauche personnalité moldave', 'Catégorie:Wikipédia:ébauche personnalité politique', 'Catégorie:Économiste du XXIe siècle', 'Catégorie:Économiste du XXe siècle', ""Catégorie:Étudiant de l'université d'État de Moldavie""]"
38148632,0,Ziad Takieddine,"['Catégorie:Affaire politico-financière en France', 'Catégorie:Article utilisant une Infobox', 'Catégorie:Druzes', 'Catégorie:Naissance dans le gouvernorat du Mont-Liban', 'Catégorie:Naissance en juin 1950', 'Catégorie:Personnalité libanaise du monde des affaires', 'Catégorie:Personne citée dans le scandale des Panama Papers', 'Catégorie:Portail:Asie/Articles liés', 'Catégorie:Portail:Biographie/Articles liés/Entreprises', 'Catégorie:Portail:Entreprises/Articles liés', 'Catégorie:Portail:Europe/Articles liés', 'Catégorie:Portail:France/Articles liés', 'Catégorie:Portail:Liban/Articles liés', 'Catégorie:Portail:Monde arabe/Articles liés', 'Catégorie:Portail:Moyen-Orient/Articles liés', 'Catégorie:Portail:Politique/Articles liés', 'Catégorie:Portail:Économie/Articles liés', 'Catégorie:Wikipédia:Article biographique']"
16318130,0,Hamad bin Jassim bin Jaber Al Thani,"['Catégorie:Article manquant de références/Liste complète', 'Catégorie:Article manquant de références depuis février 2014', 'Catégorie:Article utilisant une Infobox', 'Catégorie:Article à délister', 'Catégorie:Catégorie Commons avec lien local identique sur Wikidata', ""Catégorie:Ministre de l'Agriculture ou équivalent"", 'Catégorie:Ministre qatarien des Affaires étrangères', 'Catégorie:Naissance en août 1959', 'Catégorie:Naissance à Doha', 'Catégorie:Personne citée dans le scandale des Panama Papers', 'Catégorie:Personne citée dans le scandale des Paradise Papers', 'Catégorie:Portail:Asie/Articles liés', 'Catégorie:Portail:Biographie/Articles liés/Politique', 'Catégorie:Portail:Monarchie/Articles liés', 'Catégorie:Portail:Monde arabe/Articles liés', 'Catégorie:Portail:Moyen-Orient/Articles liés', 'Catégorie:Portail:Politique/Articles liés', 'Catégorie:Portail:Qatar/Articles liés', 'Catégorie:Premier ministre du Qatar', 'Catégorie:Wikipédia:Article biographique', 'Catégorie:Wikipédia:ébauche Qatar']"
295929,0,Hamad bin Khalifa Al Thani,"['Catégorie:Article contenant un appel à traduction en anglais', ""Catégorie:Article de Wikipédia avec notice d'autorité"", 'Catégorie:Article manquant de références/Liste complète', 'Catégorie:Article manquant de références depuis mars 2013', 'Catégorie:Article utilisant une Infobox', ""Catégorie:Chevalier grand-croix de l'ordre de Saint-Michel et Saint-Georges"", ""Catégorie:Chevalier grand-croix de l'ordre du Lion néerlandais"", ""Catégorie:Chevalier grand-croix de l'ordre du Mérite de la République italienne"", ""Catégorie:Chevalier grand-croix honoraire de l'ordre du Bain"", ""Catégorie:Citoyen d'honneur de Tirana"", ""Catégorie:Collier de l'ordre d'Isabelle la Catholique"", ""Catégorie:Collier de l'ordre de l'Étoile de Roumanie"", ""Catégorie:Grand-croix de l'ordre du Mérite de la République fédérale d'Allemagne"", ""Catégorie:Grand-croix de l'ordre du Sauveur"", ""Catégorie:Grand-croix de l'ordre du Soleil"", ""Catégorie:Grand-croix de l'ordre national du Lion du Sénégal"", ""Catégorie:Grand-croix de la Légion d'honneur"", ""Catégorie:Grand-croix à l'étoile d'argent de l'ordre du mérite de Duarte, Sánchez et Mella"", ""Catégorie:Grand collier de l'ordre de l'Infant Dom Henri"", ""Catégorie:Grand cordon de l'ordre du Nil"", ""Catégorie:Grand cordon de l'ordre national du Cèdre"", ""Catégorie:Grande étoile de l'ordre du Mérite autrichien"", 'Catégorie:Monarque ayant abdiqué', 'Catégorie:Naissance en janvier 1952', 'Catégorie:Naissance à Doha', 'Catégorie:Ordre du Libérateur', 'Catégorie:Ordre national du Mérite (Malte)', 'Catégorie:Personnalité politique qatarienne', 'Catégorie:Personnalité qatarienne', 'Catégorie:Personne citée dans le scandale des Panama Papers', 'Catégorie:Portail:Asie/Articles liés', 'Catégorie:Portail:Biographie/Articles liés/Politique', 'Catégorie:Portail:Monarchie/Articles liés', 'Catégorie:Portail:Monde arabe/Articles liés', 'Catégorie:Portail:Moyen-Orient/Articles liés', 'Catégorie:Portail:Politique/Articles liés', 'Catégorie:Portail:Qatar/Articles liés', 'Catégorie:Premier ministre du Qatar', ""Catégorie:Récipiendaire de l'ordre du roi Abdelaziz"", 'Catégorie:Wikipédia:Article biographique', ""Catégorie:Élève de l'Académie royale militaire de Sandhurst"", 'Catégorie:Émir du Qatar']"
928596,0,Mark Thatcher,"[""Catégorie:Article de Wikipédia avec notice d'autorité"", ""Catégorie:Article utilisant l'infobox Biographie2"", 'Catégorie:Article utilisant une Infobox', 'Catégorie:Article à illustrer Biographie', 'Catégorie:Baronnet', 'Catégorie:Copilote de rallye britannique', 'Catégorie:Margaret Thatcher', 'Catégorie:Naissance en août 1953', 'Catégorie:Naissance à Kensington', 'Catégorie:Page utilisant P1038', 'Catégorie:Page utilisant P106', 'Catégorie:Page utilisant P22', 'Catégorie:Page utilisant P25', 'Catégorie:Page utilisant P26', 'Catégorie:Page utilisant P3373', 'Catégorie:Page utilisant P3716', 'Catégorie:Page utilisant P40', 'Catégorie:Page utilisant P511', 'Catégorie:Page utilisant P641', 'Catégorie:Page utilisant P69', 'Catégorie:Page utilisant P94', 'Catégorie:Page utilisant P97', 'Catégorie:Personnalité britannique du monde des affaires', 'Catégorie:Personne citée dans le scandale des Panama Papers', 'Catégorie:Pilote automobile britannique', 'Catégorie:Pilote des 24 Heures du Mans', 'Catégorie:Portail:Afrique/Articles liés', 'Catégorie:Portail:Biographie/Articles liés/Entreprises', 'Catégorie:Portail:Biographie/Articles liés/Sport', 'Catégorie:Portail:Endurance automobile/Articles liés', 'Catégorie:Portail:Europe/Articles liés', 'Catégorie:Portail:Royaume-Uni/Articles liés', 'Catégorie:Portail:Sport/Articles liés', 'Catégorie:Portail:Sport automobile/Articles liés', 'Catégorie:Wikipédia:Article biographique']"
3958656,0,Thyssen family,
5770338,0,Frank Timiș,"[""Catégorie:Article utilisant l'infobox Biographie2"", 'Catégorie:Article utilisant une Infobox', 'Catégorie:Article à illustrer Biographie', 'Catégorie:Page utilisant P106', 'Catégorie:Page utilisant P1399', 'Catégorie:Page utilisant P19', 'Catégorie:Page utilisant P27', 'Catégorie:Page utilisant P569', 'Catégorie:Personnalité roumaine du monde des affaires', 'Catégorie:Personne citée dans le scandale des Panama Papers', 'Catégorie:Portail:Biographie/Articles liés/Entreprises', 'Catégorie:Portail:Entreprises/Articles liés', 'Catégorie:Portail:Mine/Articles liés', 'Catégorie:Portail:Économie/Articles liés', 'Catégorie:Wikipédia:Article biographique']"
2444452,0,Ion Țiriac,"[""Catégorie:Article de Wikipédia avec notice d'autorité"", 'Catégorie:Article utilisant le modèle Dictionnaires inactif', 'Catégorie:Article utilisant une Infobox', 'Catégorie:Champion de tennis titré en Grand Chelem (double messieurs)', 'Catégorie:Champion de tennis titré à Roland-Garros', 'Catégorie:Dirigeant roumain de tennis', 'Catégorie:Entraîneur roumain de tennis', 'Catégorie:Image locale correspondant à celle de Wikidata', ""Catégorie:Joueur de hockey sur glace aux Jeux olympiques d'hiver de 1964"", 'Catégorie:Joueur international roumain de hockey sur glace', 'Catégorie:Joueur roumain de tennis', 'Catégorie:Membre du International Tennis Hall of Fame', 'Catégorie:Naissance en mai 1939', 'Catégorie:Naissance à Brașov', 'Catégorie:Page pointant vers des bases externes', 'Catégorie:Page pointant vers des bases relatives au sport', ""Catégorie:Page pointant vers des bases relatives à l'audiovisuel"", 'Catégorie:Page utilisant P1285', 'Catégorie:Page utilisant P2641', 'Catégorie:Page utilisant P3363', 'Catégorie:Page utilisant P345', 'Catégorie:Page utilisant P4544', 'Catégorie:Page utilisant P536', 'Catégorie:Page utilisant P8286', 'Catégorie:Page utilisant P8618', 'Catégorie:Personnalité roumaine du monde des affaires', 'Catégorie:Personne citée dans le scandale des Panama Papers', 'Catégorie:Portail:Biographie/Articles liés/Sport', 'Catégorie:Portail:Europe/Articles liés', 'Catégorie:Portail:Finance/Articles liés', 'Catégorie:Portail:Hockey sur glace/Articles liés', 'Catégorie:Portail:Roumanie/Articles liés', 'Catégorie:Portail:Sport/Articles liés', ""Catégorie:Portail:Sports d'hiver/Articles liés"", 'Catégorie:Portail:Sports de raquette/Articles liés', 'Catégorie:Portail:Tennis/Articles liés', 'Catégorie:Portail:Économie/Articles liés', 'Catégorie:Wikipédia:Article biographique']"
62662046,0,Brian Tonna,
50037330,0,Mamadie Touré,
647260,0,Jarno Trulli,"['Catégorie:Article contenant un lien mort', ""Catégorie:Article de Wikipédia avec notice d'autorité"", 'Catégorie:Article utilisant une Infobox', 'Catégorie:Bon article en indonésien', 'Catégorie:Catégorie Commons avec lien local identique sur Wikidata', 'Catégorie:Naissance en juillet 1974', 'Catégorie:Naissance à Pescara', 'Catégorie:Personnalité de la Formule E', 'Catégorie:Personnalité italienne du XXIe siècle', 'Catégorie:Personnalité italienne du XXe siècle', 'Catégorie:Personne citée dans le scandale des Panama Papers', 'Catégorie:Pilote Hart (moteur)', 'Catégorie:Pilote Jordan', 'Catégorie:Pilote Lotus', 'Catégorie:Pilote Minardi', 'Catégorie:Pilote Mugen-Honda (moteur)', 'Catégorie:Pilote Peugeot (moteur)', 'Catégorie:Pilote Prost', 'Catégorie:Pilote Renault', 'Catégorie:Pilote Renault (moteur)', 'Catégorie:Pilote Toyota', 'Catégorie:Pilote automobile italien', 'Catégorie:Pilote de Formule 1', 'Catégorie:Pilote de Formule E', 'Catégorie:Pilote de karting', 'Catégorie:Portail:Biographie/Articles liés/Sport', 'Catégorie:Portail:Europe/Articles liés', 'Catégorie:Portail:Formule 1/Articles liés', 'Catégorie:Portail:Italie/Articles liés', 'Catégorie:Portail:Sport/Articles liés', 'Catégorie:Portail:Sport automobile/Articles liés', 'Catégorie:Portail:Sport automobile à énergies alternatives/Articles liés', 'Catégorie:Wikipédia:Article biographique']"
82061,0,Tina Turner,"['Catégorie:Article contenant un appel à traduction en anglais', ""Catégorie:Article de Wikipédia avec notice d'autorité"", 'Catégorie:Article utilisant une Infobox', 'Catégorie:Article utilisant une Infobox en Lua', ""Catégorie:Artiste d'EMI Group"", 'Catégorie:Artiste de Capitol Records', 'Catégorie:Artiste de Parlophone', 'Catégorie:Artiste de Virgin Records', 'Catégorie:Autobiographe américain', 'Catégorie:Bon article en anglais', 'Catégorie:Catégorie Commons avec lien local identique sur Wikidata', 'Catégorie:Chanteuse afro-américaine', 'Catégorie:Chanteuse américaine de rock', 'Catégorie:Chanteuse américaine du XXIe siècle', 'Catégorie:Chanteuse américaine du XXe siècle', 'Catégorie:Chanteuse de rhythm and blues', 'Catégorie:Chanteuse de soul', 'Catégorie:Chanteuse des années 1960', 'Catégorie:Chanteuse des années 1970', 'Catégorie:Chanteuse des années 1980', 'Catégorie:Chanteuse des années 1990', 'Catégorie:Chanteuse des années 2000', 'Catégorie:Chanteuse suisse', 'Catégorie:Hollywood Walk of Fame', 'Catégorie:Lauréat du Grammy Award', 'Catégorie:Musicienne afro-américaine', 'Catégorie:Naissance dans le comté de Haywood (Tennessee)', 'Catégorie:Naissance en novembre 1939', 'Catégorie:Nom de scène', 'Catégorie:Page pointant vers des bases externes', 'Catégorie:Page pointant vers des bases relatives au spectacle', 'Catégorie:Page pointant vers des bases relatives aux beaux-arts', ""Catégorie:Page pointant vers des bases relatives à l'audiovisuel"", 'Catégorie:Page pointant vers des bases relatives à la bande dessinée', 'Catégorie:Page pointant vers des bases relatives à la mode', 'Catégorie:Page pointant vers des bases relatives à la musique', 'Catégorie:Page pointant vers des dictionnaires ou encyclopédies généralistes', 'Catégorie:Page utilisant P106', 'Catégorie:Page utilisant P109', 'Catégorie:Page utilisant P1258', 'Catégorie:Page utilisant P1266', 'Catégorie:Page utilisant P1283', 'Catégorie:Page utilisant P1284', 'Catégorie:Page utilisant P1286', 'Catégorie:Page utilisant P1296', 'Catégorie:Page utilisant P1327', 'Catégorie:Page utilisant P136', 'Catégorie:Page utilisant P140', 'Catégorie:Page utilisant P1417', 'Catégorie:Page utilisant P1477', 'Catégorie:Page utilisant P166', 'Catégorie:Page utilisant P1712', 'Catégorie:Page utilisant P1728', 'Catégorie:Page utilisant P18', 'Catégorie:Page utilisant P1816', 'Catégorie:Page utilisant P19', 'Catégorie:Page utilisant P1953', 'Catégorie:Page utilisant P1977', 'Catégorie:Page utilisant P2019', 'Catégorie:Page utilisant P2031', 'Catégorie:Page utilisant P2471', 'Catégorie:Page utilisant P26', 'Catégorie:Page utilisant P264', 'Catégorie:Page utilisant P27', 'Catégorie:Page utilisant P3017', 'Catégorie:Page utilisant P3040', 'Catégorie:Page utilisant P3192', 'Catégorie:Page utilisant P3204', 'Catégorie:Page utilisant P3222', 'Catégorie:Page utilisant P3365', 'Catégorie:Page utilisant P345', 'Catégorie:Page utilisant P3478', 'Catégorie:Page utilisant P358', 'Catégorie:Page utilisant P40', 'Catégorie:Page utilisant P4104', 'Catégorie:Page utilisant P412', 'Catégorie:Page utilisant P4208', 'Catégorie:Page utilisant P434', 'Catégorie:Page utilisant P4342', 'Catégorie:Page utilisant P4438', 'Catégorie:Page utilisant P463', 'Catégorie:Page utilisant P5019', 'Catégorie:Page utilisant P5287', 'Catégorie:Page utilisant P5291', 'Catégorie:Page utilisant P5340', 'Catégorie:Page utilisant P5404', 'Catégorie:Page utilisant P551', 'Catégorie:Page utilisant P569', 'Catégorie:Page utilisant P5882', 'Catégorie:Page utilisant P5905', 'Catégorie:Page utilisant P5917', 'Catégorie:Page utilisant P6016', 'Catégorie:Page utilisant P6058', 'Catégorie:Page utilisant P6132', 'Catégorie:Page utilisant P6706', 'Catégorie:Page utilisant P6723', 'Catégorie:Page utilisant P69', 'Catégorie:Page utilisant P742', 'Catégorie:Page utilisant P7578', 'Catégorie:Page utilisant P7666', 'Catégorie:Page utilisant P7902', 'Catégorie:Page utilisant P7982', 'Catégorie:Page utilisant P8349', 'Catégorie:Page utilisant P856', 'Catégorie:Personne citée dans le scandale des Panama Papers', 'Catégorie:Portail:Afro-Américains/Articles liés', 'Catégorie:Portail:Amérique/Articles liés', 'Catégorie:Portail:Amérique du Nord/Articles liés', 'Catégorie:Portail:Biographie/Articles liés/Culture et arts', 'Catégorie:Portail:Biographie/Articles liés/Entreprises', 'Catégorie:Portail:Cinéma/Articles liés', 'Catégorie:Portail:Cinéma américain/Articles liés', 'Catégorie:Portail:Culture/Articles liés', 'Catégorie:Portail:Culture américaine/Articles liés', 'Catégorie:Portail:Europe/Articles liés', 'Catégorie:Portail:Musique/Articles liés', 'Catégorie:Portail:Rock/Articles liés', 'Catégorie:Portail:Soul et funk/Articles liés', 'Catégorie:Portail:Suisse/Articles liés', 'Catégorie:Portail:Tennessee/Articles liés', 'Catégorie:Portail:Zurich/Articles liés', 'Catégorie:Portail:États-Unis/Articles liés', 'Catégorie:Wikipédia:Article biographique']"
