pageid,ns,title,images
35998793,0,Antonio Hernández Mancha,"['https://upload.wikimedia.org/wikipedia/commons/8/85/Defaut.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/ad/Ic%C3%B4ne_portail_Politique_en_Espagne.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/6c/New_disambig.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/b6/Rubik%27s_cube_v3.svg']"
24515563,0,David Ho (businessman),"['https://upload.wikimedia.org/wikipedia/commons/a/a3/AB-Autobahnhotel.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/ca/Blason_paris_75.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/73/Blue_pencil.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/b0/Ciudad.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/a2/Factory.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/c3/Flag_of_France.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/d6/H%C3%B4tel_Royal_Monceau.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/6c/New_disambig.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/51/Star_full.svg']"
37671378,0,"Zsolt Horváth (politician, born 1964)",
50044334,0,Solomon Humes,
28752058,0,Ian Cameron (stockbroker),"['https://upload.wikimedia.org/wikipedia/commons/a/ae/Flag_of_the_United_Kingdom.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/82/Heinkel_He_111_during_the_Battle_of_Britain.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/a0/Resistance.jpg']"
3076848,0,James Ibori,
9286117,0,Gianni Infantino,"['https://upload.wikimedia.org/wikipedia/commons/7/73/Blue_pencil.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/ce/CGO_Ordre_du_Merite_Congolaise_ribbon.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/03/Flag_of_Italy.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f3/Flag_of_Switzerland.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/40/Gianni_Infantino_2018.jpg', 'https://upload.wikimedia.org/wikipedia/commons/f/f8/Gianni_Infantino_autograph.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/6c/New_disambig.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/5c/Orden_of_Friendship.png', 'https://upload.wikimedia.org/wikipedia/commons/5/5b/Ribbon_bar_of_the_Order_of_the_Niger.gif', 'https://upload.wikimedia.org/wikipedia/commons/0/0b/Soccer.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/a3/Wappen_Wallis_matt.svg']"
50054473,0,Júlíus Vífill Ingvarsson,
9973863,0,Bruno Itoua,"['https://upload.wikimedia.org/wikipedia/commons/7/73/Blue_pencil.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/7e/Circle-icons-profile.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/7e/Circle-icons-profile.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f7/Defaut_2.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/92/Flag_of_the_Republic_of_the_Congo.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/6c/New_disambig.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/74/Nuvola_Republic_of_the_Congo_flag.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/5b/Society.svg']"
20891303,0,Bidzina Ivanishvili,"['https://upload.wikimedia.org/wikipedia/commons/f/f1/Bidzina_Ivanishvili_2013-07-19.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/0c/Bidzina_Ivanishvili_signature.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/a2/Factory.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/0f/Flag_of_Georgia.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/94/Greater_coat_of_arms_of_Georgia.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/5b/Society.svg']"
19417509,0,John Jennings (businessman),
46817240,0,Hugo Jinkis,"['https://upload.wikimedia.org/wikipedia/commons/6/60/Circle-icons-money.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/2a/Circle-icons-news.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/40/Countries_implicated_in_the_Panama_Papers.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/36/Flag_of_Albania.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/77/Flag_of_Algeria.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/9d/Flag_of_Angola.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/1a/Flag_of_Argentina.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/b9/Flag_of_Australia.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/41/Flag_of_Austria.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/dd/Flag_of_Azerbaijan.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/92/Flag_of_Belgium_%28civil%29.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/fa/Flag_of_Botswana.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/05/Flag_of_Brazil.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/83/Flag_of_Cambodia.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/cf/Flag_of_Canada.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/78/Flag_of_Chile.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/21/Flag_of_Colombia.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/fe/Flag_of_C%C3%B4te_d%27Ivoire.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/9c/Flag_of_Denmark.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/e8/Flag_of_Ecuador.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/fe/Flag_of_Egypt.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/c3/Flag_of_France.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/0f/Flag_of_Georgia.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/ba/Flag_of_Germany.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/19/Flag_of_Ghana.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/5c/Flag_of_Greece.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/ec/Flag_of_Guatemala.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/ed/Flag_of_Guinea.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/82/Flag_of_Honduras.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/82/Flag_of_Honduras.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/c1/Flag_of_Hungary.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/ce/Flag_of_Iceland.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/41/Flag_of_India.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/ca/Flag_of_Iran.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f6/Flag_of_Iraq.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/45/Flag_of_Ireland.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/d4/Flag_of_Israel.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/03/Flag_of_Italy.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/c0/Flag_of_Jordan.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/d3/Flag_of_Kazakhstan.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/49/Flag_of_Kenya.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/84/Flag_of_Latvia.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/da/Flag_of_Luxembourg.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/bc/Flag_of_Madagascar.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/66/Flag_of_Malaysia.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Malta.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/fc/Flag_of_Mexico.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/27/Flag_of_Moldova.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/ea/Flag_of_Monaco.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/2c/Flag_of_Morocco.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/79/Flag_of_Nigeria.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/51/Flag_of_North_Korea.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/32/Flag_of_Pakistan.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/00/Flag_of_Palestine.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/ab/Flag_of_Panama.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/cf/Flag_of_Peru.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/12/Flag_of_Poland.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/65/Flag_of_Qatar.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/5f/Flag_of_Quebec.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Romania.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f3/Flag_of_Russia.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/17/Flag_of_Rwanda.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/0d/Flag_of_Saudi_Arabia.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/fd/Flag_of_Senegal.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/af/Flag_of_South_Africa.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/09/Flag_of_South_Korea.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/9a/Flag_of_Spain.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_Sudan.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/4c/Flag_of_Sweden.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f3/Flag_of_Switzerland.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/53/Flag_of_Syria.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/ce/Flag_of_Tunisia.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/49/Flag_of_Ukraine.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/fe/Flag_of_Uruguay.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/06/Flag_of_Venezuela.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/06/Flag_of_Zambia.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/93/Flag_of_the_Bahamas.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/6f/Flag_of_the_Democratic_Republic_of_the_Congo.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/20/Flag_of_the_Netherlands.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/fa/Flag_of_the_People%27s_Republic_of_China.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/72/Flag_of_the_Republic_of_China.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/92/Flag_of_the_Republic_of_the_Congo.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/a9/Flag_of_the_Soviet_Union.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/cb/Flag_of_the_United_Arab_Emirates.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/ae/Flag_of_the_United_Kingdom.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/2f/Flag_of_the_United_Nations.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/a4/Flag_of_the_United_States.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/07/Infographie_Panama_Papers_V2.png', 'https://upload.wikimedia.org/wikipedia/commons/1/17/MapL.png', 'https://upload.wikimedia.org/wikipedia/commons/f/f4/P_parthenon.svg']"
50058224,0,Mariano Jinkis,
991041,0,Juanes,"['https://upload.wikimedia.org/wikipedia/commons/a/a1/2017-fr.wp-orange-source.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/d4/Crystal_Clear_app_kguitar.png', 'https://upload.wikimedia.org/wikipedia/commons/2/21/Flag_of_Colombia.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/b2/Juanes01.JPG', 'https://upload.wikimedia.org/wikipedia/commons/b/b9/JuanesUnpluggedtour.JPG', 'https://upload.wikimedia.org/wikipedia/commons/c/c9/Juanes_2008.06.25_004.jpg', 'https://upload.wikimedia.org/wikipedia/commons/c/c2/Juanes_FPML.JPG', 'https://upload.wikimedia.org/wikipedia/commons/1/1b/Juanes_ZMF_2015_jm49108.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/d0/Juanes_ZMF_2015_jm49211.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/ac/Musical_notes.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f6/OOjs_UI_icon_alert-destructive.svg']"
50045535,0,Jaynet Kabila,"['https://upload.wikimedia.org/wikipedia/commons/7/7e/Circle-icons-profile.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/7e/Circle-icons-profile.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/85/Defaut.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/6f/Flag_of_the_Democratic_Republic_of_the_Congo.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/6c/New_disambig.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/62/Nuvola_Democratic_Republic_of_the_Congo_flag.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/5b/Society.svg']"
2666291,0,Nihat Kahveci,"['https://upload.wikimedia.org/wikipedia/commons/c/cf/AUT_vs._TUR_2016-03-29_%28186%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/73/Blue_pencil.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/76/Captain_sports.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/9a/Flag_of_Spain.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/b4/Flag_of_Turkey.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/74/Nuvola_Turkish_flag.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/16/Righthand.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/0b/Soccer.svg']"
50072240,0,Onkar Kanwar,
1533025,0,Valeri Karpin,"['https://upload.wikimedia.org/wikipedia/commons/7/73/Blue_pencil.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/76/Captain_sports.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8f/Flag_of_Estonia.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f3/Flag_of_Russia.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/9a/Flag_of_Spain.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/11/Flag_of_the_CIS.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/a9/Flag_of_the_Soviet_Union.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/16/Righthand.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/0b/Soccer.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8c/Valery_Karpin.jpg', 'https://upload.wikimedia.org/wikipedia/commons/1/12/Valery_Karpin_Rostov.jpg']"
346979,0,Kevin Keegan,"['https://upload.wikimedia.org/wikipedia/commons/7/79/Azzopardi_keegan.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/54/Ballon_d%27Or_simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/73/Blue_pencil.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/76/Captain_sports.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f3/Dalla_Valle.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/b9/Flag_of_Australia.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/be/Flag_of_England.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/ba/Flag_of_Germany.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/ae/Flag_of_the_United_Kingdom.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f9/Kevin_Keegan_2.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/3b/Kevin_Keegan_with_Fan_at_HSV_game.JPG', 'https://upload.wikimedia.org/wikipedia/commons/6/6c/New_disambig.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/16/Righthand.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/0b/Soccer.svg']"
50087973,0,Anurag Kejriwal,
1129854,0,Khalifa bin Zayed Al Nahyan,"['https://upload.wikimedia.org/wikipedia/commons/7/73/Blue_pencil.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/1c/ESP_Isabella_Catholic_Order_GC.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/29/Emblem_of_Abu_Dhabi.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/eb/Emblem_of_the_United_Arab_Emirates.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/36/Flag_of_Albania.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/77/Flag_of_Algeria.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/2c/Flag_of_Bahrain.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/34/Flag_of_Djibouti.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/fe/Flag_of_Egypt.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/ca/Flag_of_Iran.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f6/Flag_of_Iraq.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/c0/Flag_of_Jordan.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/aa/Flag_of_Kuwait.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/59/Flag_of_Lebanon.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/05/Flag_of_Libya.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/92/Flag_of_Mali.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/43/Flag_of_Mauritania.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/2c/Flag_of_Morocco.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/dd/Flag_of_Oman.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/00/Flag_of_Palestine.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/65/Flag_of_Qatar.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/0d/Flag_of_Saudi_Arabia.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_Sudan.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/53/Flag_of_Syria.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/ce/Flag_of_Tunisia.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/89/Flag_of_Yemen.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/fa/Flag_of_the_People%27s_Republic_of_China.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/cb/Flag_of_the_United_Arab_Emirates.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/3b/French_heraldic_crowns_-_King.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/e8/Ord.GoldenEagle-ribbon.gif', 'https://upload.wikimedia.org/wikipedia/commons/f/f2/Order_of_Civil_Merit_%28Spain%29_GC.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/4c/Order_of_the_Bath_UK_ribbon.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f4/Sheikh_Khalifa.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/5b/Society.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/53/Spange_des_K%C3%B6nig-Abdulaziz-Ordens.png']"
56682115,0,Aleem Khan,
3721207,0,Anwar Saifullah Khan,"['https://upload.wikimedia.org/wikipedia/commons/8/85/Defaut.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/32/Flag_of_Pakistan.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/5b/Society.svg']"
50077358,0,Aziz Khan (businessman),
38469779,0,Humayun Saifullah Khan,
3721124,0,Salim Saifullah Khan,
50280406,0,Kim Chol-sam,
50042225,0,Ian Kirby,"['https://upload.wikimedia.org/wikipedia/commons/7/73/Blue_pencil.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/21/Emoji_u1f3ad.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/be/Flag_of_England.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/ae/Flag_of_the_United_Kingdom.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/6c/New_disambig.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8c/United_Kingdom_film_clapperboard.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/a7/Union_flag_tv.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8c/United_Kingdom_film_clapperboard.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/77/Vanessa_Kirby_MTV.jpg']"
19305504,0,Waldemar Kita,"['https://upload.wikimedia.org/wikipedia/commons/7/73/Blue_pencil.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/a2/Factory.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/c3/Flag_of_France.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/12/Flag_of_Poland.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/0b/Soccer.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/d0/Waldemar_kita.jpg']"
66362337,0,Muhammad Bashar Kiwan,
3618338,0,Sokratis Kokkalis,
5994529,0,Tayfun Korkut,"['https://upload.wikimedia.org/wikipedia/commons/7/73/Blue_pencil.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/76/Captain_sports.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/ba/Flag_of_Germany.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/9a/Flag_of_Spain.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/b4/Flag_of_Turkey.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/16/Righthand.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/0b/Soccer.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/34/Tayfun_korkut.jpg']"
