pageid,ns,title,images
1669496,0,Dominique Strauss-Kahn,"['https://upload.wikimedia.org/wikipedia/commons/a/a1/2017-fr.wp-orange-source.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Blason_ville_fr_Sarcelles_%28Val-d%27Oise%29.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/73/Blue_pencil.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/94/Bras%C3%ADlia_-_DF_%285777367767%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/65/Dominique_Strauss-Kahn_-_Strauss-Kahn_meeting_in_Toulouse_for_the_2007_French_presidential_election_0032_2007-04-13.jpg', 'https://upload.wikimedia.org/wikipedia/commons/1/11/Dominique_Strauss-Kahn_media_circus.jpg', 'https://upload.wikimedia.org/wikipedia/commons/f/fb/Dominique_Strauss-Kahn_signature.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/e3/Edith_Cresson2.png', 'https://upload.wikimedia.org/wikipedia/commons/f/f3/Emblem-money.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/92/Flag_of_Belgium_%28civil%29.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f3/Flag_of_Switzerland.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/75/H%C3%A9micycle_2_Palais_Bourbon_scropped_and_smaller.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/3f/Logo_informations.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/17/MapL.png', 'https://upload.wikimedia.org/wikipedia/commons/c/ce/Meeting_Royal_2007_02_06_n1.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/da/Move-protection-shackle-frwiki.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/6c/New_disambig.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/a9/Pierre_Beregovoy.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4e/Protest_Against_DSK_at_the_Cambridge_Union_Society_%286820219328%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/2/29/Salon_du_livre_1991-41-cliche_Lionel_Jospin.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/07/Socialist_rally_Zenith_2007_05_29_n4.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/39/Sofitel_New_York1.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/00/Strauss-Kahn%2C_Dominique_%28official_portrait_2008%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/a5/Strauss-Kahn%2C_Trichet%2C_Draghi_%28IMF_2009%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/89/Strauss-Kahn_cropped.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/ab/V_Reuni%C3%B3n_Anual_de_la_Clinton_Global_Initiative.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/0f/%CE%A3%CF%85%CE%BD%CE%AC%CE%BD%CF%84%CE%B7%CF%83%CE%B7_%CE%BC%CE%B5_%CF%84%CE%BF%CE%BD_%CE%94%CE%B9%CE%B5%CF%85%CE%B8%CF%8D%CE%BD%CE%BF%CE%BD%CF%84%CE%B1_%CE%A3%CF%8D%CE%BC%CE%B2%CE%BF%CF%85%CE%BB%CE%BF_%CF%84%CE%BF%CF%85_%CE%94%CE%9D%CE%A4-IMF%2C_Dominique_Strauss-Kahn_%284989789260%29.jpg', 'https://upload.wikimedia.org/wikipedia/fr/b/b4/Fonds_mon%C3%A9taire_international_logo.svg']"
8962895,0,Swedish House Mafia,"['https://upload.wikimedia.org/wikipedia/commons/c/c1/Blue_iPod_Nano.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/73/Blue_pencil.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8e/DJ_Axwell_-_Melbourn_Central_2007_%28cropped%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/2/27/Dots_Glitch.gif', 'https://upload.wikimedia.org/wikipedia/commons/4/4c/Flag_of_Sweden.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/83/Fxemoji_u1F398.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/08/Nokia_Lumia_1020_Front.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/6a/Sebastian_Ingrosso_playing_live_at_Ushuaia_Ibiza.jpeg', 'https://upload.wikimedia.org/wikipedia/commons/3/3d/Shm-logo_1.png', 'https://upload.wikimedia.org/wikipedia/commons/1/11/Steve_Angello_2015.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/74/Swedish_House_Mafia_2012-06-16_001.jpg', 'https://upload.wikimedia.org/wikipedia/commons/f/f8/Swedish_House_Mafia_Logo_2018.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/c6/Swedish_House_Mafia_on_Platform_During_ULTRA_Miami_2018.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/32/Swedish_House_Mafia_playing_at_Cafe_Mambo_in_Ibiza.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/da/Swedish_House_Mafia_p%C3%A5_Grammisgalan_2013.jpg']"
34118228,0,Teresita Sy-Coson,
1669304,0,Henry Sy,"['https://upload.wikimedia.org/wikipedia/commons/7/73/Blue_pencil.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/aa/Circle-icons-megaphone2.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/7e/Circle-icons-profile.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/7e/Circle-icons-profile.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/ba/Flag_of_New_York_City.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/a4/Flag_of_the_United_States.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/d2/HenryWinklerAug08.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/6c/New_disambig.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/53/Nuvola_USA_flag.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/1e/Sound_mp3.png', 'https://upload.wikimedia.org/wikipedia/commons/b/b5/U.S._flag_on_television.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/77/United_States_film_clapperboard.svg']"
57570,0,Sachin Tendulkar,"['https://upload.wikimedia.org/wikipedia/commons/f/f6/Bharat_Ratna.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/73/Blue_pencil.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/cd/Cricket_pictogram.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/41/Flag_of_India.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/bc/Icon_flat_design_plume.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/bc/Icon_flat_design_plume.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/49/Sachin_at_Castrol_Golden_Spanner_Awards.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/91/Sachin_tendulkar.jpg']"
6146151,0,Tamim bin Hamad Al Thani,"['https://upload.wikimedia.org/wikipedia/commons/4/4d/Emblem_of_Qatar.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/6f/Confusion_colour.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/4d/Emblem_of_Qatar.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/2c/Flag_of_Bahrain.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/c3/Flag_of_France.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/03/Flag_of_Italy.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/aa/Flag_of_Kuwait.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/65/Flag_of_Qatar.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/48/Flag_of_Singapore.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/ce/Flag_of_Tunisia.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/cb/Flag_of_the_United_Arab_Emirates.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/3b/French_heraldic_crowns_-_King.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/6c/New_disambig.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/5b/Society.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/9e/%D8%AA%D9%85%D9%8A%D9%85_%D8%A8%D9%86_%D8%AD%D9%85%D8%AF_%D8%A8%D9%86_%D8%AE%D9%84%D9%8A%D9%81%D8%A9_%D8%A2%D9%84_%D8%AB%D8%A7%D9%86%D9%8A_%2849759678641%29.jpg']"
9369926,0,Gennady Timchenko,"['https://upload.wikimedia.org/wikipedia/commons/7/73/Blue_pencil.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/77/Circle-icons-bolt.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/bc/Flag_of_Finland.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/2e/Gennady_Timchenko%2C_2018.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg']"
57874639,0,Novica Tončev,
44811238,0,Joseph Tsai,"['https://upload.wikimedia.org/wikipedia/commons/7/73/Blue_pencil.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/4d/Circle-icons-briefcase.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/60/Circle-icons-money.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/3a/Joe_Tsai.jpg']"
50920328,0,Arthur Tugade,
89646,0,Tung Chee-hwa,"['https://upload.wikimedia.org/wikipedia/commons/7/73/Blue_pencil.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f1/Flag-map_of_the_Greater_People%27s_Republic_of_China.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/5b/Flag_of_Hong_Kong.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/90/Regional_Emblem_of_Hong_Kong.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/5b/Society.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/c9/Tung_Chee_Hwa.jpg']"
59763999,0,Dennis Uy,"['https://upload.wikimedia.org/wikipedia/commons/e/e1/20190531_Rodrigo_Duterte_and_Abe_Shinzo.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/73/Blue_pencil.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/84/Coat_of_arms_of_the_Philippines.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/84/Coat_of_arms_of_the_Philippines.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Flag_of_the_Philippines.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/Meeting_of_Vladimir_Putin_with_the_President_of_the_Philippines_Rodrigo_Duterte.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/d6/President_Rodrigo_Duterte_leads_the_inspection_of_the_seized_shabu_laboratory_in_Arayat%2C_Pampanga_on_September_27.jpg', 'https://upload.wikimedia.org/wikipedia/commons/f/f6/Rodrigo_Duterte_and_Mahathir_Mohamad_%28Pacquiao_vs_Matthysse%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/07/Rodrigo_Duterte_cropped_2019.jpg', 'https://upload.wikimedia.org/wikipedia/commons/f/f9/Rodrigo_Duterte_warns_government_officials_engaged_in_corrupt_practices_in_a_news_conference_30_September_2016.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/59/Seal_of_the_President_of_the_Philippines.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/5b/Society.svg']"
23729066,0,Juan Carlos Varela,"['https://upload.wikimedia.org/wikipedia/commons/7/7e/Circle-icons-profile.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/7e/Circle-icons-profile.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/cb/Escudo_armas_Panama.png', 'https://upload.wikimedia.org/wikipedia/commons/b/b7/Firma_Juan_Carlos_Varela.png', 'https://upload.wikimedia.org/wikipedia/commons/a/ab/Flag_of_Panama.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/da/Juan_Carlos_Varela_%282014%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/94/Nuvola_Panaman_flag.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/5b/Society.svg']"
163278,0,Mario Vargas Llosa,"['https://upload.wikimedia.org/wikipedia/commons/d/d2/Acto_fundacional_UPD3.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/73/Blue_pencil.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/7f/Coat_of_Arms_of_the_Royal_Spanish_Academy.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/de/Coat_of_arms_of_Mario_Vargas_Llosa.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/21/Emoji_u1f3ad.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/cf/Flag_of_Peru.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/9a/Flag_of_Spain.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/aa/MarioVargasLlosaAitanaSanchezGijon.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/bf/Mario_Vargas_Llosa_%28crop_2%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/c/ca/Mario_Vargas_Llosa_Signature.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f1/Mario_vargas_llosa_tesis_universidad_de_san_marcos_1.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/84/Mariovargasllosa.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/88/Mistery_stub.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/6c/New_disambig.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/9a/NobelP2.png', 'https://upload.wikimedia.org/wikipedia/commons/5/5b/Society.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/31/Toro-elPuerto.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/a5/VargasllosaUR.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/ac/VictorHugosmallColor.png']"
17890004,0,Andrey Vavilov,"['https://upload.wikimedia.org/wikipedia/commons/4/4b/De_kabinetsformatie._Politiek_overleg_door_minister_Cals_mr._Blaisse_en_minister%2C_Bestanddeelnr_915-3457.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/a2/Factory.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/9e/Jeff_Bezos_%28cropped%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/ec/M%C3%A9tier.png', 'https://upload.wikimedia.org/wikipedia/commons/f/f0/Staff_meeting_%283%29.jpg']"
46958955,0,Olegario Vázquez Aldir,
64258,0,Jacques Villeneuve,"['https://upload.wikimedia.org/wikipedia/commons/9/91/962Logo.png', 'https://upload.wikimedia.org/wikipedia/commons/8/83/Article_de_qualit%C3%A9.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/83/Article_de_qualit%C3%A9.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/73/Blue_pencil.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/11/Bon_article.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/6f/Confusion_colour.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/d8/F1_pictogram.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/cf/Flag_of_Canada.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/c3/Flag_of_France.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/ba/Flag_of_Germany.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f5/Flag_of_Quebec_%28modified_for_visibility%29.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/9a/Flag_of_Spain.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f3/Flag_of_Switzerland.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/ae/Flag_of_the_United_Kingdom.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/18/Formule-E-icon.png', 'https://upload.wikimedia.org/wikipedia/commons/6/6b/Indy500winningcar1995.JPG', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/12/Jacques_Villeneuve_%28Sauber%29_qualifying_at_US_Grand_Prix_2005.jpg', 'https://upload.wikimedia.org/wikipedia/commons/f/fd/Jacques_Villeneuve_1996.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/9d/Jacques_Villeneuve_2008_NASCAR_Rookie.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/92/Jacques_Villeneuve_P908_24hmanstest01.JPG', 'https://upload.wikimedia.org/wikipedia/commons/6/63/Jacques_Villeneuve_at_Mont-Tremblant_2010_01.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/7b/Jacques_Villeneuve_on_WRX_-_Portugal_2014_%289%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/d6/NASCAR_practice.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/6c/New_disambig.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/70/Olympic_flag_carried_into_BC_Place_at_2010_Winter_Olympics_opening_ceremony.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/09/Villeneuve_BAR_USGP_2003.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/69/Villeneuve_cheste_2006-02.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/d6/Williams_FW19_front_2017_Williams_Conference_Centre.jpg']"
1814049,0,Daim Zainuddin,"['https://upload.wikimedia.org/wikipedia/commons/7/73/Blue_pencil.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f7/Defaut_2.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f5/Flag_of_Quebec_%28modified_for_visibility%29.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/2e/Mona_Lisa_detail_eyes.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/6c/New_disambig.svg']"
59210523,0,Volodymyr Zelensky,"['https://upload.wikimedia.org/wikipedia/commons/1/13/-UNGA_%2848795662063%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/6e/Autograph-VolodymyrZelensky.png', 'https://upload.wikimedia.org/wikipedia/commons/7/73/Blue_pencil.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/84/Debates_of_Petro_Poroshenko_and_Vladimir_Zelensky_%282019-04-19%29_09.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/49/Flag_of_Ukraine.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/e8/Holodomor_Remembrance_Day_2019_in_Kyiv_09.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/50/Jester01_recadre.png', 'https://upload.wikimedia.org/wikipedia/commons/6/63/KVARTAL_95_Vadim_Chuprina.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/a2/Khomchak_with_Zelensky.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/95/Lesser_Coat_of_Arms_of_Ukraine.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/3f/Logo_informations.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/1b/Mendel_reporter.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/6c/New_disambig.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/58/Return_of_liberated_citizens_to_the_territory_controlled_by_Ukraine_%282019-12-29%29_005.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/5b/Society.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/1e/Sound_mp3.png', 'https://upload.wikimedia.org/wikipedia/commons/0/0c/TV-icon-novela.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f1/Verkhovna_Rada_2019.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/07/Volodymyr_Zelensky_2019_presidential_inauguration_12.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/9c/Volodymyr_Zelensky_Official_portrait.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/ef/Volodymyr_Zelensky_in_March_31%2C_2019_%28I%29.png', 'https://upload.wikimedia.org/wikipedia/commons/e/e6/Volodymyr_Zelensky_visits_frontline_27-05-2019_%2805%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/7e/Volodymyr_Zelenskyy_voted_in_parliamentary_elections_%282019-07-21%29_03.jpg', 'https://upload.wikimedia.org/wikipedia/commons/2/25/Zelensky_vaccine.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/b5/%D0%97%D1%83%D1%81%D1%82%D1%80%D1%96%D1%87_%D0%9F%D1%80%D0%B5%D0%B7%D0%B8%D0%B4%D0%B5%D0%BD%D1%82%D0%B0_%D0%B7_%D1%87%D0%BB%D0%B5%D0%BD%D0%B0%D0%BC%D0%B8_%D1%83%D0%BA%D1%80%D0%B0%D1%97%D0%BD%D1%81%D1%8C%D0%BA%D0%BE%D1%97_%D0%B4%D0%B5%D0%BB%D0%B5%D0%B3%D0%B0%D1%86%D1%96%D1%97_%D0%A2%D0%9A%D0%93%2C_2019%2C_5.jpg', 'https://upload.wikimedia.org/wikipedia/commons/c/c5/%D0%9D%D0%B0%D1%80%D0%B0%D0%B4%D0%B0_%D1%87%D0%BB%D0%B5%D0%BD%D1%96%D0%B2_%D0%A0%D0%9D%D0%91%D0%9E%2C_%D0%BF%D1%80%D0%B8%D1%81%D0%B2%D1%8F%D1%87%D0%B5%D0%BD%D0%B0_%D0%B5%D0%BD%D0%B5%D1%80%D0%B3%D0%B5%D1%82%D0%B8%D1%87%D0%BD%D1%96%D0%B9_%D0%B1%D0%B5%D0%B7%D0%BF%D0%B5%D1%86%D1%96%2C_2019%2C_1.jpg', 'https://upload.wikimedia.org/wikipedia/commons/c/cf/%D0%A0%D0%BE%D0%B1%D0%BE%D1%87%D0%B0_%D0%BF%D0%BE%D1%97%D0%B7%D0%B4%D0%BA%D0%B0_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%B0_%D0%97%D0%B5%D0%BB%D0%B5%D0%BD%D1%81%D1%8C%D0%BA%D0%BE%D0%B3%D0%BE_%D0%B4%D0%BE_%D0%A2%D0%B5%D1%80%D0%BD%D0%BE%D0%BF%D1%96%D0%BB%D1%8C%D1%81%D1%8C%D0%BA%D0%BE%D1%97_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D0%B8_2020-09-18_-_24_%D0%9C-19.jpg']"
35103277,0,Yassir Znagui,"['https://upload.wikimedia.org/wikipedia/commons/2/2c/Flag_of_Morocco.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/6c/New_disambig.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/5b/Society.svg']"
68905486,14,Category:Pakistanis named in the Pandora Papers,
