pageid,ns,title,references
18213534,0,Ion Sturza,"['http://actmedia.eu/daily/ion-sturza-renounces-the-task-of-investment-of-the-government-of-the-republic-of-moldova-due-to-the-lack-of-support/61639', 'http://www.rfi.ro/politica-83591-ion-sturza-noul-premier-al-republicii-moldova']"
38148632,0,Ziad Takieddine,"['http://www.gemalto.com/press/gemplus/2002/corporate/ag19122002fr.htm', 'http://www.rue89.com/2011/07/21/takieddine-les-revelations-qui-embarrassent-lelysee-215107', 'http://www.danielgoldberg.fr/?p=8007', 'http://www.lefigaro.fr/flash-actu/2012/09/03/97001-20120903FILWWW00508-karachi-takieddine-met-en-cause-balladur.php', 'http://www.lejdd.fr/Politique/Actualite/Les-revelations-d-un-homme-de-l-ombre-196741/', 'http://www.lejdd.fr/Societe/Justice/Actualite/Mai-2010-Ziad-Takieddine-livre-sa-verite-sur-l-affaire-Karachi-dans-le-JDD-249729/', 'http://www.lexpress.fr/actualite/politique/la-vente-de-fregates-en-arabie-saoudite-un-contrat-en-or_952611.html', 'http://www.lexpress.fr/styles/vip/ziad-takieddine-est-l-oncle-d-amal-alamuddin-la-femme-de-george-clooney_1605745.html', 'http://www.liberation.fr/monde/01012352302-takieddine-chronologie-d-une-liaison-dangereuse-avec-la-sarkozie', 'http://www.mediapart.fr/dossier/france/les-documents-de-takieddine', 'http://www.mediapart.fr/journal/france/120711/les-documents-takieddine-le-marchand-darmes-de-la-sarkozie-ne-paie-pas-dimpots', 'http://www.mediapart.fr/journal/france/200711/takieddine-un-depute-ps-pose-une-question-ecrite-mme-pecresse', 'http://www.mediapart.fr/journal/france/230308/un-proche-de-sarkozy-pris-dans-un-scandale-immobilier', 'http://www.mediapart.fr/journal/international/080811/les-documents-takieddine-syrie-linavouable-diplomatie-occulte-de-lelyse', 'http://www.mediapart.fr/journal/international/100711/les-documents-takieddine-le-financier-secret-qui-met-en-danger-le-clan-', 'http://www.mediapart.fr/journal/international/180811/les-documents-takieddine-lemissaire-du-clan-sarkozy-en-libye-retribue-s', 'http://www.mediapart.fr/journal/international/200711/les-documents-takieddine-le-jour-ou-le-clan-sarkozy-sauve-la-vie-du-mar', 'http://www.mediapart.fr/journal/international/280711/les-documents-takieddine-sarkozygueant-le-grand-soupcon-libyen?page_article=4', 'http://owni.fr/2011/06/08/91-pages-de-documents-de-la-dgse-sur-l%E2%80%99attentat-de-karachi/', 'http://lci.tf1.fr/politique/elections-presidentielles/de-nouveau-mis-en-examen-takieddine-s-en-prend-a-sarkozy-7188704.html', 'https://www.ledauphine.com/faits-divers-justice/2020/06/15/affaire-karachi-prison-ferme-pour-les-six-prevenus-du-volet-financier', 'https://ziadtakieddine.com/', 'https://www.20minutes.fr/ledirect/905569/presidentielle-ziad-takieddine-va-voter-francois-hollande', 'https://www.franceinter.fr/dossier-ziad-takieddine-c-est-interdit-d-avoir-des-amis', 'https://www.franceinter.fr/politique/karachi-les-confidences-d-un-marchand-d-armes', 'https://humanite.fr/09_03_2011-le-jdd-se-fait-offrir-l%E2%80%99interview-de-kadhafi-467172', 'https://www.lemonde.fr/election-presidentielle-2012/article/2012/04/28/un-document-prouverait-le-financement-de-la-campagne-de-sarkozy-par-kadhafi_1692759_1471069.html', 'https://www.lemonde.fr/politique/article/2011/08/19/total-confirme-avoir-verse-7-millions-d-euros-a-takieddine-pour-un-contrat_1561549_823448.html', 'https://www.lemonde.fr/politique/article/2019/12/02/soupcons-de-financement-libyen-selon-mediapart-un-proche-de-sarkozy-aurait-percu-440-000-euros_6021343_823448.html', 'https://www.lemonde.fr/societe/article/2013/06/01/ziad-takieddine-mis-en-examen-et-ecroue_3422089_3224.html', 'https://www.lemonde.fr/societe/article/2013/06/26/karachi-m-takieddine-reconnait-avoir-finance-la-campagne-de-m-balladur_3436674_3224.html', 'https://www.lemonde.fr/societe/article/2021/03/16/financement-libyen-ziad-takieddine-met-de-nouveau-en-cause-nicolas-sarkozy-apres-etre-revenu-sur-ses-accusations-en-novembre_6073349_3224.html', 'https://www.lemonde.fr/societe/article/2021/06/05/mimi-marchand-mise-en-examen-et-placee-sous-controle-judiciaire_6083000_3224.html', 'https://www.lexpress.fr/actualite/societe/enquete/carlos-ghosn-et-ziad-takieddine-ont-une-meme-adresse-a-paris_2084567.html', 'https://www.mediapart.fr/journal/france/031220/financements-libyens-claude-gueant-mis-en-examen-pour-association-de-malfaiteurs', 'https://www.mediapart.fr/journal/france/050621/retractation-de-takieddine-mimi-marchand-mise-en-examen', 'https://www.mediapart.fr/journal/france/151116/takieddine-j-ai-remis-trois-valises-d-argent-libyen-gueant-et-sarkozy', 'https://www.mediapart.fr/journal/international/191120/financements-libyens-dans-les-coulisses-de-la-retractation-de-takieddine']"
16318130,0,Hamad bin Jassim bin Jaber Al Thani,"['https://www.forbes.com/profile/hamad-bin-jassim-bin-jaber-al-thani/', 'https://commons.wikimedia.org/wiki/Category:Hamad_bin_Jassim_bin_Jaber_Al_Thani?uselang=fr', 'https://en.dailypakistan.com.pk/pakistan/sharifs-qatari-defender-hamad-bin-jassim-named-in-paradise-papers/']"
295929,0,Hamad bin Khalifa Al Thani,"['http://bfmbusiness.bfmtv.com/monde/l-ancien-emir-du-qatar-vise-par-une-enquete-pour-blanchiment-d-argent-943468.html', 'http://www.gulf-times.com/qatar/178/details/357598/congratulations-pour-in-for-emir-and-father-emir', 'http://www.jeuneafrique.com/Article/ARTJAWEB20130625081343/doha-qatar-emir-tamin-al-thaniqatar-l-emir-abdique-au-profit-de-son-fils-le-prince-heritier-tamim.html', 'http://www.atlantico.fr/decryptage/qatar-offre-champs-elysees-apres-etre-offert-quelques-politiques-nicolas-beau-1790635.html', 'http://www.idref.fr/120209241', 'http://www.lefigaro.fr/international/2013/06/21/01003-20130621ARTFIG00621-qatar-le-cheikh-hamad-accelere-la-transmission-du-pouvoir-au-prince-tamim.php', 'http://www.lefigaro.fr/international/2018/12/21/01003-20181221ARTFIG00241-qatar-derriere-le-jeune-emir-l-ombre-du-pere-hamad.php', 'http://www.slate.fr/story/39077/qatar-france', 'http://television.telerama.fr/television/la-revolution-al-jazira,66772.php', 'http://id.loc.gov/authorities/n2005201171', 'http://d-nb.info/gnd/1101970405', 'http://www.elhourriya.net/fr/actualite/9877-mauritanie.html', 'http://viaf.org/viaf/9266028', 'http://www.worldcat.org/identities/lccn-n2005-201171', 'https://www.20minutes.fr/sport/1622807-20150603-scandale-fifa-qatar-va-perdre-coupe-monde-2022', 'https://www.lemonde.fr/proche-orient/article/2009/02/21/la-france-accorde-une-exoneration-d-impots-aux-avoirs-du-qatar_1158582_3218.html', 'https://www.lemonde.fr/proche-orient/article/2013/06/24/l-emir-du-qatar-abdiquerait-en-faveur-de-son-fils_3435164_3218.html', 'https://www.lemonde.fr/proche-orient/article/2013/06/24/qatar-le-prince-heritier-sera-nomme-emir_3435897_3218.html', 'https://www.lequipe.fr/Football/Actualites/Qatar-les-preuves-de-la-corruption/470092', 'https://www.lexpress.fr/actualite/monde/proche-moyen-orient/le-lanceur-de-chaussures-contre-bush-doit-etre-libere-cette-semaine_786530.html', 'https://www.marianne.net/Qatar-la-face-cachee-de-la-Coupe-du-Monde-2022_a219633.html', 'https://www.marianne.net/razzia-immobiliere-famille-royale-du-qatar-france-100243849.html', 'https://www.wikidata.org/wiki/Q57360?uselang=fr#identifiers', 'https://www.worldcat.org/identities/lccn-n2005201171', 'https://www.worldcat.org/issn/1950-6244&lang=fr', 'https://www.bbc.co.uk/news/world-middle-east-22875409', 'https://www.independent.co.uk/news/world/middle-east/emir-of-qatar-profile-who-is-sheikh-hamad-bin-khalifa-al-thani-how-did-he-turn-qatar-into-the-world-8672997.html']"
928596,0,Mark Thatcher,"['http://www.blancasa.com/mt.htm', 'http://www.idref.fr/111654394', 'http://madame.lefigaro.fr/celebrites/amanda-thatcher-petite-fille-de-fer-250413-380008', 'http://id.loc.gov/authorities/no96006737', 'http://d-nb.info/gnd/119485850', 'http://isni.org/isni/0000000078633749', 'http://viaf.org/viaf/74664218', 'http://www.worldcat.org/identities/lccn-no96-006737', 'http://www.dailymail.co.uk/news/article-3526523/Simon-Cowell-Duchess-York-Princess-Diana-s-former-butler-Paul-Burrell-Stanley-Kubrick-Heather-Mills-named-Panama-Papers.html', 'http://www.guardian.co.uk/politics/2013/apr/17/amanda-thatcher-funeral', 'https://www.lemonde.fr/europe/article/2013/04/17/les-thatcher-une-drole-de-famille_3161156_3214.html', 'https://www.wikidata.org/wiki/Q713468?uselang=fr#P1038', 'https://www.wikidata.org/wiki/Q713468?uselang=fr#P106', 'https://www.wikidata.org/wiki/Q713468?uselang=fr#P22', 'https://www.wikidata.org/wiki/Q713468?uselang=fr#P25', 'https://www.wikidata.org/wiki/Q713468?uselang=fr#P26', 'https://www.wikidata.org/wiki/Q713468?uselang=fr#P3373', 'https://www.wikidata.org/wiki/Q713468?uselang=fr#P3716', 'https://www.wikidata.org/wiki/Q713468?uselang=fr#P40', 'https://www.wikidata.org/wiki/Q713468?uselang=fr#P641', 'https://www.wikidata.org/wiki/Q713468?uselang=fr#P69', 'https://www.wikidata.org/wiki/Q713468?uselang=fr#identifiers', 'https://www.worldcat.org/identities/lccn-no96006737']"
3958656,0,Thyssen family,
5770338,0,Frank Timiș,"['http://www.rfi.fr/afrique/20150404-burkina-faso-enlevement-expatrie-roumain/', 'http://www.romaniatv.net/iulian-ghergut-de-negasit-nemteanul-ar-fi-avut-legaturi-cu-legiunea-straina_213191.html', 'https://www.jeuneafrique.com/226563/economie/le-burkina-faso-suspend-la-licence-de-pan-african-minerals/', 'https://www.jeuneafrique.com/787640/politique/affaire-aliou-sall-frank-timis-lopposition-accuse-le-pouvoir-davoir-voulu-etouffer-un-rapport-crucial/', 'https://www.jeuneafrique.com/mag/592095/economie/burkina-dernier-round-entre-oumarou-idani-et-frank-timis-pour-le-gisement-de-tambao/', 'https://www.pressafrik.com/-Panama-Papers-l-homme-d-affaires-Roumain-Frank-Timis-mis-en-cause_a148448.html', 'https://www.wikidata.org/wiki/Q5489972?uselang=fr#P106', 'https://www.wikidata.org/wiki/Q5489972?uselang=fr#P1399', 'https://www.wikidata.org/wiki/Q5489972?uselang=fr#P19', 'https://www.wikidata.org/wiki/Q5489972?uselang=fr#P27', 'https://www.wikidata.org/wiki/Q5489972?uselang=fr#P569']"
2444452,0,Ion Țiriac,"['http://blog.lefigaro.fr/tennis/2012/05/madrid-coups-et-couleur.html', 'http://d-nb.info/gnd/1214655114', 'http://viaf.org/viaf/2660159639282043290007', 'http://www.brasovcity.ro/documente/municipiu/cetateni-de-onoare.pdf', 'http://biz.hotnews.ro/arhiva_avt/1733.doc', 'https://www.atptour.com/en/players/-/T040/overview', 'https://www.daviscup.com/en/players/player.aspx?id=800173670', 'https://www.forbes.com/lists/2007/10/07billionaires_Ion-Tiriac_TLQ2.html', 'https://www.itftennis.com/en/players/ion-tiriac/800173670/rou', 'https://www.tennisfame.com/hall-of-famers/inductees/ion-tiriac', 'https://fr.tennistemple.com/-ps4728', 'https://www.youtube.com/watch?v=ruJABTkX8To', 'https://www.munzinger.de/search/go/document.jsp?id=01000002867', 'https://www.olympedia.org/athletes/98280', 'https://www.wikidata.org/wiki/Q924245?uselang=fr#identifiers', 'https://tools.wmflabs.org/wikidata-externalid-url/?p=345&url_prefix=https://www.imdb.com/&id=nm0864233']"
62662046,0,Brian Tonna,
50037330,0,Mamadie Touré,
647260,0,Jarno Trulli,"['http://www.aladis.be/html-fr/index.php?selectie=podereaujourdhui', 'http://www.skionline.ch/index.php?section=news&cmd=details&newsid=42933', 'http://www.auto123.com/fr/course-automobile/nascar-jarno-trulli-en-visite-aux-etats-unis?artid=124174', 'http://www.autoindustriya.com/racing-news/jarno-trulli-completes-toyota-2005-driver-lineup.html', 'http://www.automobilsport.com/jarno-trulli-p4-first-championship-points-uruguay---130914.html', 'http://atlasf1.autosport.com/2000/nov01/borsboom.html?print=1', 'http://www.autosport.com/news/atlasf1-report.php/id/14572/', 'http://www.cikfia.com/inside-cikfia/history/our-history/view/article/1994.html', 'http://fr.espnf1.com/caterham/motorsport/story/67077.html', 'http://fr.espnf1.com/caterham/motorsport/story/70564.html', 'http://fr.espnf1.com/caterham/motorsport/story/70601.html', 'http://www.f1latam.com/noticias.php?idn=8625', 'http://www.fiaformulae.com/en/drivers-club/michela-cerruti.aspx', 'http://www.grandprix.com/gpe/rr647.html', 'http://www.grandprix.com/gpe/rr648.html', 'http://www.grandprix.com/gpe/rr653.html', 'http://www.grandprix.com/gpe/rr719.html', 'http://www.grandprix.com/ns/ns00921.html', 'http://www.grandprix.com/ns/ns01151.html', 'http://www.grandprix.com/ns/ns01253.html', 'http://www.grandprix.com/ns/ns01346.html', 'http://www.grandprix.com/ns/ns02129.html', 'http://www.jarnotrulli.com/', 'http://www.motorsport-archive.com/results/season/1868', 'http://fr.motorsport.com/all/article/?id=655351', 'http://fr.motorsport.com/formula-e/news/exclu-jarno-trulli-cede-son-baquet-a-duran-pour-2015-2016', 'http://fr.motorsport.com/formula-e/news/l-equipe-trulli-recalee-aux-verifications-techniques/', 'http://fr.motorsport.com/formula-e/news/l-equipe-trulli-se-retire-pour-de-bon/', 'http://fr.motorsport.com/formula-e/news/officiel-jaguar-fait-son-retour-en-competition-avec-la-formule-e/?s=1', 'http://fr.motorsport.com/formula-e/news/vitantonio-liuzzi-avec-trulli-pour-la-seconde-saison-formule-e', 'http://motorsport.nextgen-auto.com/Officiel-Petrov-remplace-Trulli-chez-Caterham,36975.html', 'http://www.statsf1.com/fr/1997/allemagne/classement.aspx', 'http://www.statsf1.com/fr/1997/autriche.aspx', 'http://www.statsf1.com/fr/1997/france/grille.aspx', 'http://www.statsf1.com/fr/1998/belgique.aspx', 'http://www.statsf1.com/fr/1999/europe.aspx', 'http://www.statsf1.com/fr/2000.aspx', 'http://www.toilef1.com/Jarno-Trulli-teste-la-Formule-E.html', 'http://archive.wikiwix.com/cache/?url=http://sport24.lefigaro.fr/auto-moto/formule-1/diaporamas/gp-bahrein-2009/podium', 'http://www.autohebdo.fr/monoplace/formule-e/article-28-61-26641/180614-formula-e-%E2%80%93-trulligp-remplace-drayson-racing', 'http://www.autohebdo.fr/monoplace/formule-e/breve-28-61-100463/180614-trulligp-d%C3%A9barque-en-formula-e', 'http://www.autohebdo.fr/monoplace/formule-e/breve-28-61-102859/010714-formula-e-%E2%80%93-super-nova-avec-trulligp', 'http://www.autohebdo.fr/monoplace/formule-e/breve-28-61-145647/231015-fe-trulli-manquera-l-ouverture', 'http://catalogue.bnf.fr/ark:/12148/cb140712406', 'http://data.bnf.fr/ark:/12148/cb140712406', 'http://chequeredflags.fr/f1/kovalainen-et-trulli-prolongent-1676', 'http://www.eurosport.fr/formule-1/trulli-une-belle-saison_sto794041/story.shtml', 'http://www.f1i.fr/infos/trulli-critique-son-ancienne-ecurie-caterham/', 'http://sport24.lefigaro.fr/auto-moto/formule-1/diaporamas/gp-bahrein-2009/podium', 'http://www.lefigaro.fr/auto-moto/2009/12/03/02019-20091203ARTSPO00668-sauber-13e-invitee.php', 'http://www.lefigaro.fr/flash-actu/2009/11/16/01011-20091116FILSPO00450-lotus-a-trouve-son-premier-pilote.php', 'http://www.sport-bikes.fr/---f1---jarno-trulli-porte-les-couleurs-du-casque-de-marco-simoncelli-_a3069_c34.html', 'http://www.sport.fr/f1/motscle/Jarno-Trulli-2585.shtm', 'http://archiviostorico.corriere.it/2005/maggio/21/Mio_marito_Jarno_adorabile_rompiscatole_co_9_050521057.shtml', 'http://ricerca.gelocal.it/ilpiccolo/archivio/ilpiccolo/2004/09/15/NZ_31_RARI.html', 'http://www.lotusf1racing.my/article/items/prime-minister-announces-lotus-f1-racing-2010-drivers.html', 'http://www.crash.net/f1/news/33742/1/prost-trulli-stays-here.html', 'http://www.f1buzz.net/2009/04/02/hamilton-loses-oz-points-trulli-gets-his-podium-back/', 'http://www.f1technical.net/news/4319', 'http://isni.org/isni/0000000003338665', 'http://viaf.org/viaf/37121997', 'http://news.bbc.co.uk/sport2/hi/motorsport/formula_one/8670233.stm', 'https://www.driverdb.com/drivers/jarno-trulli/', 'https://m.imdb.com/name/nm2561002/trivia', 'https://www.google.fr/search?q=cache:http://sport24.lefigaro.fr/auto-moto/formule-1/diaporamas/gp-bahrein-2009/podium', 'https://www.lequipe.fr/Formule-1/Actualites/Trulli-a-recu-une-offre-de-ferrari/265067', 'https://archive.is/http://sport24.lefigaro.fr/auto-moto/formule-1/diaporamas/gp-bahrein-2009/podium', 'https://web.archive.org/web/*/http://sport24.lefigaro.fr/auto-moto/formule-1/diaporamas/gp-bahrein-2009/podium', 'https://www.wikidata.org/wiki/Q171350?uselang=fr#identifiers', 'https://commons.wikimedia.org/wiki/Category:Jarno_Trulli?uselang=fr', 'https://www.worldcat.org/identities/viaf-37121997']"
82061,0,Tina Turner,"['http://nla.gov.au/anbd.aut-an35595914', 'http://data.rero.ch/02-A003915634', 'http://catalog.afi.com/Catalog/PersonDetails/147129', 'http://www.non-stop-people.com/actu/tv/afida-turner-celibataire-elle-annonce-sa-rupture-avec-son-mari-sur-twitter-144107', 'http://www.playbill.com/person/tina-turner', 'http://www.songkick.com/artists/353621', 'http://world.time.com/2013/01/31/mister-taxman-why-some-americans-working-abroad-are-ditching-their-citizenships/', 'http://www.walkoffame.com/tina-turner', 'http://archive.wikiwix.com/cache/index2.php?url=http://www.music-story.com/tina-turner/biographie', 'http://www.deutsche-biographie.de/118763237.html', 'http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX4578911', 'http://www.allocine.fr/personne/fichepersonne_gen_cpersonne=2099.html', 'http://catalogue.bnf.fr/ark:/12148/cb139006103', 'http://data.bnf.fr/ark:/12148/cb139006103', 'http://www.idref.fr/028818806', 'http://www.lefigaro.fr/musique/2013/11/14/03006-20131114ARTFIG00530-tina-turner-abandonne-la-nationalite-americaine.php', 'http://www.lefigaro.fr/musique/2019/02/08/03006-20190208ARTFIG00130-tina-turner-raconte-le-dernier-coup-de-fil-de-son-fils-avant-son-suicide.php', 'http://www.leparisien.fr/culture-loisirs/musique/les-incroyables-confidences-de-tina-turner-05-02-2019-8005200.php', 'http://id.loc.gov/authorities/n83046564', 'http://www.enciklopedija.hr/Natuknica.aspx?ID=62799', 'http://katalog.nsk.hr/F/?func=direct&doc_number=000050935&local_base=nsk10', 'http://uli.nli.org.il/F/?func=direct&doc_number=002233020&local_base=nlx10', 'http://d-nb.info/gnd/118763237', 'http://www.sapere.it/enciclopedia/Turner,+Tina.html', 'http://www.treccani.it/enciclopedia/tina-turner', 'http://ci.nii.ac.jp/author/DA06416045?l=en', 'http://id.ndl.go.jp/auth/ndlna/00476391', 'http://www.chartsinfrance.net/Kygo/news-114463.html', 'http://www.cineressources.net/recherche_t_r.php?type=PNP&pk=46710', 'http://www.contactmusic.net/news/happy-birthday-tina-turner_1123815', 'http://data.bibliotheken.nl/id/thes/p071759182', 'http://data.carnegiehall.org/names/36436', 'http://isni.org/isni/0000000120286171', 'http://viaf.org/viaf/210542814', 'http://www.worldcat.org/identities/lccn-n83-046564', 'http://nukat.edu.pl/aut/n%202007098523', 'http://mak.bn.org.pl/cgi-bin/KHW/makwww.exe?BM=01&IM=05&TX=&NU=01&WI=A19756240', 'http://libris.kb.se/auth/393981', 'https://www.enciclopedia.cat/EC-GEC-0246939.xml', 'https://www.blick.ch/people-tv/schweiz/gemeinde-stimmt-einbuergerung-zu-tina-turner-wird-endlich-schweizerin-id2182274.html', 'https://cominmag.ch/tina-turner-devient-lambassadrice-de-lapplication-io-de-swisscom/', 'https://www.rts.ch/info/culture/4849175-la-rockeuse-tina-turner-est-desormais-suissesse.html', 'https://www.allmovie.com/artist/p72199', 'https://www.allmusic.com/artist/mn0000597309', 'https://www.billboard.com/articles/news/dance/9420121/kygo-remix-whats-love-got-to-do-with-it-tina-turner', 'https://www.billboard.com/music/tina-turner', 'https://www.britannica.com/biography/Tina-Turner', 'https://www.dictionnaire-creatrices.com/fiche-tina-turner', 'https://www.discogs.com/artist/24221', 'https://www.france24.com/fr/2016040616-rev-press-inter-panama-papers-fraude-islande-demission-delaware-wyoming-nevada', 'https://comicvine.gamespot.com/wd/4005-3889/', 'https://www.metacritic.com/person/tina-turner', 'https://models.com/people/tina-turner', 'https://mytaratata.com/artistes/tina-turner', 'https://www.purepeople.com/media/lesly-mess-alias-afida-turner-au-cote_m383522', 'https://rateyourmusic.com/artist/tina_turner', 'https://www.rollingstone.com/music/lists/100-greatest-artists-of-all-time-19691231/tina-turner-20110420', 'https://www.rollingstone.com/t/tina-turner/', 'https://www.rottentomatoes.com/celebrity/tina_turner', 'https://www.shazam.com/artist/725', 'https://www.songfacts.com/songs/tina-turner', 'https://soundcloud.com/tina-turner-official', 'https://www.tinaturnerofficial.com/', 'https://www.washingtonpost.com/blogs/in-the-loop/wp/2013/11/12/tina-turner-formally-relinquishes-u-s-citizenship', 'https://www.youtube.com/watch?v=wWzsSg4TUMw', 'https://brockhaus.de/ecs/enzy/article/turner-tina', 'https://www.munzinger.de/search/go/document.jsp?id=00000017552', 'https://www.munzinger.de/search/go/document.jsp?id=02000000035', 'https://www.last.fm/music/Tina%20Turner', 'https://www.francedimanche.fr/actualites/tina-turner-elle-souffre-d-un-cancer-de-l-intestin', 'https://books.google.fr/books?id=TQPXAQAAQBAJ&pg=PA1168', 'https://books.google.fr/books?id=Yf2741A_BkYC&pg=PA223#v=onepage&q&f=false', 'https://www.ladepeche.fr/2021/10/07/tina-turner-vend-ses-droits-musicaux-a-bmg-9836620.php', 'https://www.larousse.fr/encyclopedie/personnage/wd/155897', 'https://proleksis.lzmk.hr/5911', 'https://www.vle.lt/Straipsnis/tina-turner', 'https://www.lesarchivesduspectacle.net/?IDX_Personne=186489', 'https://tennesseeencyclopedia.net/entries/tina-turner/', 'https://www.muziekweb.nl/Link/M00000017855/', 'https://authority.bibsys.no/authority/rest/authorities/html/90140428', 'https://snl.no/Tina_Turner', 'https://aaregistry.org/story/tina-turner-an-international-record-breaker/', 'https://www.blackpast.org/african-american-history/turner-tina-1939/', 'https://musicbrainz.org/artist/9072df14-b61e-42e2-b4f4-6bbb7fdb5586', 'https://www.wikidata.org/wiki/Q131814?uselang=fr#P106', 'https://www.wikidata.org/wiki/Q131814?uselang=fr#P1283', 'https://www.wikidata.org/wiki/Q131814?uselang=fr#P1327', 'https://www.wikidata.org/wiki/Q131814?uselang=fr#P136', 'https://www.wikidata.org/wiki/Q131814?uselang=fr#P140', 'https://www.wikidata.org/wiki/Q131814?uselang=fr#P1477', 'https://www.wikidata.org/wiki/Q131814?uselang=fr#P166', 'https://www.wikidata.org/wiki/Q131814?uselang=fr#P19', 'https://www.wikidata.org/wiki/Q131814?uselang=fr#P2031', 'https://www.wikidata.org/wiki/Q131814?uselang=fr#P26', 'https://www.wikidata.org/wiki/Q131814?uselang=fr#P264', 'https://www.wikidata.org/wiki/Q131814?uselang=fr#P27', 'https://www.wikidata.org/wiki/Q131814?uselang=fr#P358', 'https://www.wikidata.org/wiki/Q131814?uselang=fr#P40', 'https://www.wikidata.org/wiki/Q131814?uselang=fr#P412', 'https://www.wikidata.org/wiki/Q131814?uselang=fr#P463', 'https://www.wikidata.org/wiki/Q131814?uselang=fr#P551', 'https://www.wikidata.org/wiki/Q131814?uselang=fr#P569', 'https://www.wikidata.org/wiki/Q131814?uselang=fr#P69', 'https://www.wikidata.org/wiki/Q131814?uselang=fr#P742', 'https://www.wikidata.org/wiki/Q131814?uselang=fr#P856', 'https://www.wikidata.org/wiki/Q131814?uselang=fr#identifiers', 'https://commons.wikimedia.org/wiki/Category:Tina_Turner?uselang=fr', 'https://tools.wmflabs.org/wikidata-externalid-url/?p=345&url_prefix=https://www.imdb.com/&id=nm0877913', 'https://www.worldcat.org/issn/0307-1235&lang=fr', 'https://www.ne.se/uppslagsverk/encyklopedi/l%C3%A5ng/tina-turner', 'https://www.telegraph.co.uk/music/artists/tina-turner-20-things-you-never-knew0/', 'https://www.bfi.org.uk/films-tv-people/4ce2ba1c61ab3', 'https://www.npg.org.uk/collections/search/person/mp64885']"
13401069,0,Leonardo Ulloa,"['http://www.kicker.de/65838/vereinsspieler_profil.html', 'https://www.bdfa.com.ar/jugador.asp?codigo=16281', 'https://resultados.as.com/resultados/ficha/deportista/ulloa/17959', 'https://www.bdfutbol.com/en/j/j9297.html', 'https://fbref.com/fr/joueurs/eed56f6c/', 'https://www.soccerbase.com/players/player.sd?player_id=54111', 'https://fr.soccerway.com/players/jose-leonardo-ulloa/58861', 'https://www.footballdatabase.eu/fr/joueur/details/30960', 'https://www.transfermarkt.fr/transfermarkt/profil/spieler/54890', 'https://www.wikidata.org/wiki/Q973035?uselang=fr#identifiers']"
27289825,0,Sandiaga Uno,
